state_index,repetition,source_identity,scenario,seed,status,latency_s,input_tokens,cached_input_tokens,output_tokens,estimated_input_tokens,output_sha256,state_mean_agent_modal_agreement,state_unique_exact_outputs,state_valid_repetitions,state_all_repetitions_valid
38,1,S3_agentic_governed_2106|10|d525a6c613ed13ee41bb4bff17d537231689f411222e036c79e21406fc3da9fd,S3,2106,ok,3.255879858003027,2913,2816,398,3166.0,ceae85294145329c108081f2809172c6cfde70277d976b7cdf9d87e708ae07c4,0.675,5,5,True
38,2,S3_agentic_governed_2106|10|d525a6c613ed13ee41bb4bff17d537231689f411222e036c79e21406fc3da9fd,S3,2106,ok,3.2710064310012967,2913,2816,395,3166.0,280cbd418fc34df3c0b7996888729ad87bc568137884403ca3d0e9869e25fa18,0.675,5,5,True
38,3,S3_agentic_governed_2106|10|d525a6c613ed13ee41bb4bff17d537231689f411222e036c79e21406fc3da9fd,S3,2106,ok,3.7067639000015333,2913,2816,395,3166.0,ec147e55088ba934079a9d7a923d6cd1baf78f2237ca85fcad260a0279734382,0.675,5,5,True
38,4,S3_agentic_governed_2106|10|d525a6c613ed13ee41bb4bff17d537231689f411222e036c79e21406fc3da9fd,S3,2106,ok,5.069688097002654,2913,2816,398,3166.0,9892a61b3eeb90ec9fefc39351f9dcbe6651fc5cf18eac940de19538796142a4,0.675,5,5,True
39,0,S4_agentic_governed_3109|10|34dd42cd7429521ff0349df72b610ff1c3975963d81deaeddbb15f4c8aae39bf,S4,3109,ok,3.171467785999994,2839,0,407,3092.0,f7260a62ae087d7431a0a054bbd4706b5a6a288446c7538a4a5101ad3d64c5d3,0.7000000000000001,5,5,True
39,1,S4_agentic_governed_3109|10|34dd42cd7429521ff0349df72b610ff1c3975963d81deaeddbb15f4c8aae39bf,S4,3109,ok,4.25941679600146,2839,1792,413,3092.0,86334a13cdce4666c0017bc72e8a101e65b60af743d5f0549a5be289e9c81cb5,0.7000000000000001,5,5,True
39,2,S4_agentic_governed_3109|10|34dd42cd7429521ff0349df72b610ff1c3975963d81deaeddbb15f4c8aae39bf,S4,3109,ok,3.3075597349998134,2839,1792,407,3092.0,ca97bc3f436e4615299208f9da1645a8de2ecff89b198dc325a2b0f3676dc923,0.7000000000000001,5,5,True
39,3,S4_agentic_governed_3109|10|34dd42cd7429521ff0349df72b610ff1c3975963d81deaeddbb15f4c8aae39bf,S4,3109,ok,4.73235439400014,2839,1792,407,3092.0,60a3843323a7480b3cf10905c46ed69be9008856769bcf5454eeed62c1ea19bd,0.7000000000000001,5,5,True
39,4,S4_agentic_governed_3109|10|34dd42cd7429521ff0349df72b610ff1c3975963d81deaeddbb15f4c8aae39bf,S4,3109,ok,5.732736968999234,2839,1792,407,3092.0,8790860a21575d9cb15b1323cf32a553df1fb92142b3bf4765fa2e0fd246332c,0.7000000000000001,5,5,True
40,0,S4_agentic_governed_3107|15|944ed09daa3634e11214507f56e37ee219384270ca5c94b9bb04fc2619fe929a,S4,3107,ok,3.3436032899990096,2905,0,398,3158.0,37894b0471e68e2ab42b07a4f633d269e8d4a3b08ac1b0b99ec8f68d8454521d,0.5,5,5,True
40,1,S4_agentic_governed_3107|15|944ed09daa3634e11214507f56e37ee219384270ca5c94b9bb04fc2619fe929a,S4,3107,ok,3.4526491329997953,2905,1792,398,3158.0,026e8e9bc9f591d1ba728cbbb452e2b48aebcc984d3c23d52f66081a5a25a039,0.5,5,5,True
40,2,S4_agentic_governed_3107|15|944ed09daa3634e11214507f56e37ee219384270ca5c94b9bb04fc2619fe929a,S4,3107,ok,3.1444325449992903,2905,1792,404,3158.0,e7f021fff82a99ed46cef8330d7f589cb12e1195863ee005bf323f6f50f469af,0.5,5,5,True
40,3,S4_agentic_governed_3107|15|944ed09daa3634e11214507f56e37ee219384270ca5c94b9bb04fc2619fe929a,S4,3107,ok,6.057175450001523,2905,1792,398,3158.0,bb3db4e08e999ceac8a3bff07b7e3e1521577565d67ec3d302f29c2555bbf258,0.5,5,5,True
40,4,S4_agentic_governed_3107|15|944ed09daa3634e11214507f56e37ee219384270ca5c94b9bb04fc2619fe929a,S4,3107,ok,3.0202876170005766,2905,1792,396,3158.0,926ea8cacd39d1a3d17bbd0a2ca6896c3769665a400bfbcd86422e0c5de523c8,0.5,5,5,True
41,0,S4_agentic_governed_3105|13|415d5c5c4e83ad42832a91b139b2895224892d88237e7e520ef59e3c2224d968,S4,3105,ok,2.979706835001707,2904,0,403,3157.0,e81bb93a9a8c76446fd8751082fae2857b02ce6c614ab63dacb83cefc2d0dd73,0.4,5,5,True
41,1,S4_agentic_governed_3105|13|415d5c5c4e83ad42832a91b139b2895224892d88237e7e520ef59e3c2224d968,S4,3105,ok,3.4664585200007423,2904,1792,403,3157.0,452476609a285e5ff762bf9d40bccfbe7520847c2a3be52488c4aec22333b176,0.4,5,5,True
41,2,S4_agentic_governed_3105|13|415d5c5c4e83ad42832a91b139b2895224892d88237e7e520ef59e3c2224d968,S4,3105,ok,3.006195777998073,2904,1792,402,3157.0,84bbf8a8dfde62a569d95b7d0fceaa472ecd9f2b6ff7b6d2ad3d3dc50516d2e8,0.4,5,5,True
41,3,S4_agentic_governed_3105|13|415d5c5c4e83ad42832a91b139b2895224892d88237e7e520ef59e3c2224d968,S4,3105,ok,3.44007214299927,2904,1792,399,3157.0,45fa05dfb80830fbbf5da9ee5e200ee69cc4bfd99cf19f150f19750482e1b5de,0.4,5,5,True
41,4,S4_agentic_governed_3105|13|415d5c5c4e83ad42832a91b139b2895224892d88237e7e520ef59e3c2224d968,S4,3105,ok,5.228975496000203,2904,1792,401,3157.0,86bb7104eb77dab3d971d59e140e151bf0cc2aa61c286e3cb09a1d4f345ae279,0.4,5,5,True
42,0,S4_agentic_governed_3106|9|44534bb334f24699c9cbc37195d7c2517c6d2ba9f25c3de18737667866811a42,S4,3106,ok,2.8563429579990043,2910,0,397,3163.0,be6c5c36bbb264b5380c82416b6c4b969875ac869e918d27aebfaa9de15a11dc,0.42500000000000004,5,5,True
42,1,S4_agentic_governed_3106|9|44534bb334f24699c9cbc37195d7c2517c6d2ba9f25c3de18737667866811a42,S4,3106,ok,2.9682856680010445,2910,1792,400,3163.0,effa6dff78042bc1b103409bd49deb8b99fe15da2b27d27b66def58fdd7cb134,0.42500000000000004,5,5,True
42,2,S4_agentic_governed_3106|9|44534bb334f24699c9cbc37195d7c2517c6d2ba9f25c3de18737667866811a42,S4,3106,ok,2.793329004001862,2910,1792,399,3163.0,6090eee5116d862fa74a2e72ffb7558f2e8fc74ade902b2844eacbe76e1e95c0,0.42500000000000004,5,5,True
42,3,S4_agentic_governed_3106|9|44534bb334f24699c9cbc37195d7c2517c6d2ba9f25c3de18737667866811a42,S4,3106,ok,3.236128868000378,2910,1792,397,3163.0,4cff1e19650edad597446c607542f4bb86ae3a0ef17b480caa746ae2fcb670a8,0.42500000000000004,5,5,True
42,4,S4_agentic_governed_3106|9|44534bb334f24699c9cbc37195d7c2517c6d2ba9f25c3de18737667866811a42,S4,3106,ok,2.886629937998805,2910,1792,399,3163.0,781704e86dcf1f823212f63d7c31f856d5de3fbcb6cc9d1f0f02db5a9833fc2f,0.42500000000000004,5,5,True
43,0,S4_agentic_governed_3102|10|4f506a3ad82f92b70059fe6888c9a2e6b6edcd450a99ec4dd98180a9f82658fd,S4,3102,ok,3.1534637110016774,2914,0,399,3167.0,3cda7011ea77d41c02da9d20e64f20e60adbce72ce586c0c3f86a67225c4b862,0.6,5,5,True
43,1,S4_agentic_governed_3102|10|4f506a3ad82f92b70059fe6888c9a2e6b6edcd450a99ec4dd98180a9f82658fd,S4,3102,ok,2.918580902998656,2914,2816,402,3167.0,e7f15cb2724539322d2a0bf9cd8767822a9be6a96bba269ce0d954c130d13fef,0.6,5,5,True
43,2,S4_agentic_governed_3102|10|4f506a3ad82f92b70059fe6888c9a2e6b6edcd450a99ec4dd98180a9f82658fd,S4,3102,ok,3.0022998380009085,2914,2816,402,3167.0,4f6aee328c9b1f7e356ecaf7ea380fe64a4188e59becb58d1c82e358601712d8,0.6,5,5,True
43,3,S4_agentic_governed_3102|10|4f506a3ad82f92b70059fe6888c9a2e6b6edcd450a99ec4dd98180a9f82658fd,S4,3102,ok,2.950494216998777,2914,2816,397,3167.0,2eb035122df064778092de8934d527098697c1a7bb16ddf7289e2da626d37cc8,0.6,5,5,True
43,4,S4_agentic_governed_3102|10|4f506a3ad82f92b70059fe6888c9a2e6b6edcd450a99ec4dd98180a9f82658fd,S4,3102,ok,3.000453362998087,2914,2816,400,3167.0,228e91d77b90d94eca1363e77e77ec0e55d5702fc62e23b9378282d2ff037ab0,0.6,5,5,True
44,0,S4_agentic_governed_3109|13|3bf412136ea6381015b302c888317ec34d62273c448f2a2e23801ca6300e3e25,S4,3109,ok,3.991392200001428,2910,0,402,3163.0,037288017922c2fb711bd4f7832de33346527e513176f77eba187e99231d0224,0.45,5,5,True
44,1,S4_agentic_governed_3109|13|3bf412136ea6381015b302c888317ec34d62273c448f2a2e23801ca6300e3e25,S4,3109,ok,3.476984499997343,2910,1792,399,3163.0,3cd82a69e7c79f3d99c57e08ba9408a5037204d46ca75e0b5f22275a5db22a9f,0.45,5,5,True
44,2,S4_agentic_governed_3109|13|3bf412136ea6381015b302c888317ec34d62273c448f2a2e23801ca6300e3e25,S4,3109,ok,3.278071907996491,2910,1792,403,3163.0,0b06dda51c97a97a3e2296d540113c5372a83d32bccd639631668c8ad27b090f,0.45,5,5,True
44,3,S4_agentic_governed_3109|13|3bf412136ea6381015b302c888317ec34d62273c448f2a2e23801ca6300e3e25,S4,3109,ok,5.626726937000058,2910,1792,401,3163.0,a1ecb67cbfa4ee5b81d4ec43dfef9102c9815420a316943d696e2cac26250eb6,0.45,5,5,True
44,4,S4_agentic_governed_3109|13|3bf412136ea6381015b302c888317ec34d62273c448f2a2e23801ca6300e3e25,S4,3109,ok,3.3874490979978873,2910,1792,402,3163.0,d02043e4acdc5995695e35da6688e29f6b6281359edad319d12f88e6a50e9bfc,0.45,5,5,True
45,0,S0_agentic_governed_2119|8|931798280d9fb310f6e2d0a9e1abcc7fde7c6e1c55b5bcea8c68e3329e87eeda,S0,2119,ok,4.557204206001188,2913,0,399,3166.0,45a491e871b9ff2fbf0de03bcc929c461cc8066ffaaf78cfa1ace01947d7ec2f,0.375,5,5,True
45,1,S0_agentic_governed_2119|8|931798280d9fb310f6e2d0a9e1abcc7fde7c6e1c55b5bcea8c68e3329e87eeda,S0,2119,ok,5.641368978001992,2913,2816,405,3166.0,12f73ebe9511ab6afdd55f0a4c8b8611322ec434ee0d3d2c306a9b6a51d33913,0.375,5,5,True
45,2,S0_agentic_governed_2119|8|931798280d9fb310f6e2d0a9e1abcc7fde7c6e1c55b5bcea8c68e3329e87eeda,S0,2119,ok,3.0819419479994394,2913,2816,399,3166.0,888abc0a9fcaa5ca7297e0ffb9b33a9fe118d926742b11b50b0d474f517c424c,0.375,5,5,True
45,3,S0_agentic_governed_2119|8|931798280d9fb310f6e2d0a9e1abcc7fde7c6e1c55b5bcea8c68e3329e87eeda,S0,2119,ok,3.186200263997307,2913,0,401,3166.0,69e821581cfe2628e7a62d544af54b120dd92904802b30ccf413b674e3056d45,0.375,5,5,True
45,4,S0_agentic_governed_2119|8|931798280d9fb310f6e2d0a9e1abcc7fde7c6e1c55b5bcea8c68e3329e87eeda,S0,2119,ok,3.171999242000311,2913,2816,401,3166.0,208e288208e57d1ba495574ea6e3116ec720443467e003806dd46e9e1155cd6b,0.375,5,5,True
46,0,S1_agentic_governed_3105|9|66b767447026ce3137afe63512d574c1b0d97ada73e663baf4b55b3c4d26f73b,S1,3105,ok,3.9096198480001476,2911,0,398,3164.0,84b3233d9116aca3947eccfb3709a744060f2cd7447f60131aa59ec79b2ca73d,0.6,5,5,True
46,1,S1_agentic_governed_3105|9|66b767447026ce3137afe63512d574c1b0d97ada73e663baf4b55b3c4d26f73b,S1,3105,ok,2.8448922530005802,2911,2816,393,3164.0,3dbde7a054b42848260cca2bffb69e6d1cd93e7ab33834c3c8ad3cafbed1fd3c,0.6,5,5,True
46,2,S1_agentic_governed_3105|9|66b767447026ce3137afe63512d574c1b0d97ada73e663baf4b55b3c4d26f73b,S1,3105,ok,3.2727607449996867,2911,2816,398,3164.0,59f2247697f44ef19d6cf6de356fb53f68b9f1c14a4d74485599c6068bcf1211,0.6,5,5,True
46,3,S1_agentic_governed_3105|9|66b767447026ce3137afe63512d574c1b0d97ada73e663baf4b55b3c4d26f73b,S1,3105,ok,4.348684559001413,2911,2816,396,3164.0,202453746da1398a7e04e76a42c79047966e678e7368482a34c58cbdb9d732a8,0.6,5,5,True
46,4,S1_agentic_governed_3105|9|66b767447026ce3137afe63512d574c1b0d97ada73e663baf4b55b3c4d26f73b,S1,3105,ok,3.015483970000787,2911,2816,400,3164.0,0ddfdb521ad35e81369f6cc0553781301b5ce747b75a4f97124c2160fb8c4b1d,0.6,5,5,True
47,0,S2_agentic_governed_2101|13|214b194075350adc19118fe29f0658abcd0e44c41e145a9f3a3e820f8ff07ad2,S2,2101,ok,3.056742723001662,2896,0,400,3149.0,9f487939852391e2b172508241f5773374c6d43305ff2901c675ba3438f5352d,0.85,5,5,True
47,1,S2_agentic_governed_2101|13|214b194075350adc19118fe29f0658abcd0e44c41e145a9f3a3e820f8ff07ad2,S2,2101,ok,2.9853773659997387,2896,1792,400,3149.0,2ff6e8b818ae2184b24f1af958b59c0590675510358f6a2c46fdd12c28705b0f,0.85,5,5,True
47,2,S2_agentic_governed_2101|13|214b194075350adc19118fe29f0658abcd0e44c41e145a9f3a3e820f8ff07ad2,S2,2101,ok,2.922256469999411,2896,1792,393,3149.0,12673ffe5d85a76db44383c4b902ad55f6cfd9c97ee2ed884574fdf50484e1b2,0.85,5,5,True
47,3,S2_agentic_governed_2101|13|214b194075350adc19118fe29f0658abcd0e44c41e145a9f3a3e820f8ff07ad2,S2,2101,ok,3.355177828001615,2896,1792,400,3149.0,2cb641f5097d33c9898b29fc73d6d83b09abf56edde502a7c6cdef3807e1506b,0.85,5,5,True
47,4,S2_agentic_governed_2101|13|214b194075350adc19118fe29f0658abcd0e44c41e145a9f3a3e820f8ff07ad2,S2,2101,ok,3.239544266998564,2896,1792,397,3149.0,681e16b08edaff24d027ee8c9a6624bd7ce23933d7b6e6b2517ae34b56690ee7,0.85,5,5,True
48,0,S2_agentic_governed_2114|26|9adbcea170301d51b423d67cc6e95bb8bf8e2bbd1197158a5a08317adc12d5aa,S2,2114,ok,3.0128423719979764,2910,0,399,3163.0,b0715992bb1c00933836cec49c8c09f359f463201dd0996549f5255419942468,0.30000000000000004,4,4,False
48,1,S2_agentic_governed_2114|26|9adbcea170301d51b423d67cc6e95bb8bf8e2bbd1197158a5a08317adc12d5aa,S2,2114,InvalidSupervisorResponseError,3.4351003140000103,2910,0,391,,,0.30000000000000004,4,4,False
48,2,S2_agentic_governed_2114|26|9adbcea170301d51b423d67cc6e95bb8bf8e2bbd1197158a5a08317adc12d5aa,S2,2114,ok,3.9639124919995083,2910,1792,397,3163.0,a2f02a12f69e518f54c0fb2a22864e6b8afff398358847d344c0ffaa4e49576a,0.30000000000000004,4,4,False
48,3,S2_agentic_governed_2114|26|9adbcea170301d51b423d67cc6e95bb8bf8e2bbd1197158a5a08317adc12d5aa,S2,2114,ok,3.325062733998493,2910,1792,395,3163.0,695f251ce429df151d53e47aaa8878287d7d9695af6de7df63f2923d02e05d48,0.30000000000000004,4,4,False
48,4,S2_agentic_governed_2114|26|9adbcea170301d51b423d67cc6e95bb8bf8e2bbd1197158a5a08317adc12d5aa,S2,2114,ok,3.0514144449989544,2910,1792,399,3163.0,105bae13e941d53a439ff2fe105e2f72a0a534db7c8eb9c26d19f28e70a4ceb8,0.30000000000000004,4,4,False
49,0,S2_agentic_governed_2107|10|9d3a1fa34c4415db0e4b69e683579b8ff2fd7f16fee6943c122a72d6f6078592,S2,2107,ok,3.080151174999628,2894,0,404,3147.0,d1c718e83716a0f798622d9d129a3a1812dceda20d2143316e5e67f79c450e92,0.575,5,5,True
49,1,S2_agentic_governed_2107|10|9d3a1fa34c4415db0e4b69e683579b8ff2fd7f16fee6943c122a72d6f6078592,S2,2107,ok,4.693537510000169,2894,1792,403,3147.0,af4c80400fbfa58bf45b2a4243814bac049e638fa3d354c1422cf2093cad6f6c,0.575,5,5,True
49,2,S2_agentic_governed_2107|10|9d3a1fa34c4415db0e4b69e683579b8ff2fd7f16fee6943c122a72d6f6078592,S2,2107,ok,3.395288340998377,2894,1792,404,3147.0,6c701a8f750752ab1afad2297ce858e56054e50bc718cbe6c40a428441f79086,0.575,5,5,True
49,3,S2_agentic_governed_2107|10|9d3a1fa34c4415db0e4b69e683579b8ff2fd7f16fee6943c122a72d6f6078592,S2,2107,ok,3.1548178150005697,2894,1792,403,3147.0,5c90aade3245ddadbf08f0f209b31e607595a1df11191902ae54de98ba8b65f3,0.575,5,5,True
49,4,S2_agentic_governed_2107|10|9d3a1fa34c4415db0e4b69e683579b8ff2fd7f16fee6943c122a72d6f6078592,S2,2107,ok,3.3117865230015013,2894,1792,401,3147.0,ee76c7083dcded35580d035521183db44434e0298cc2688f4f7de12aa9645d10,0.575,5,5,True
